cave,month,location,room,date,time,wind_speed,temperature,atmospheric_pressure,relative_humidity
3,october,5,2,10/25/2021,13:16:09,0,15.1,823,
3,october,5,2,10/25/2021,13:16:14,0,15.1,823,
3,october,5,2,10/25/2021,13:16:19,0,15.1,823,
3,october,5,2,10/25/2021,13:16:24,0,15.1,822,
3,october,5,2,10/25/2021,13:16:29,0,15.1,823,
3,october,5,2,10/25/2021,13:16:34,0,15.1,823,
3,october,5,2,10/25/2021,13:16:39,0,15.1,823,
3,october,5,2,10/25/2021,13:16:44,0,15.1,823,
3,october,5,2,10/25/2021,13:16:49,0,15.1,823,
3,october,5,2,10/25/2021,13:16:54,0,15.1,823,
3,october,5,2,10/25/2021,13:16:59,0,15.1,823,
3,october,5,2,10/25/2021,13:17:04,0,15.1,823,
3,october,5,2,10/25/2021,13:17:09,0,15.1,823,
3,october,5,2,10/25/2021,13:17:14,0,15.1,823,
3,october,5,2,10/25/2021,13:17:19,0,15.1,823,
3,october,5,2,10/25/2021,13:17:24,0,15.1,823,
3,october,5,2,10/25/2021,13:17:29,0,15,823,
3,october,5,2,10/25/2021,13:17:34,0,15.1,823,
3,october,5,2,10/25/2021,13:17:39,0,15.1,822,
3,october,5,2,10/25/2021,13:17:44,0,15.1,823,
3,october,5,2,10/25/2021,13:17:49,0,15.1,822,
3,october,5,2,10/25/2021,13:17:54,0,15.1,823,
3,october,5,2,10/25/2021,13:17:59,0,15.1,823,
3,october,5,2,10/25/2021,13:18:04,0,15,822,
3,october,5,2,10/25/2021,13:18:09,0,15.1,822,
3,october,5,2,10/25/2021,13:18:14,0,15.1,822,
3,october,5,2,10/25/2021,13:18:19,0,15,822,
3,october,5,2,10/25/2021,13:18:24,0,15,823,
3,october,5,2,10/25/2021,13:18:29,0,15.1,822,
3,october,5,2,10/25/2021,13:18:34,0,15.1,823,
3,october,5,2,10/25/2021,13:18:39,0,15,823,
3,october,5,2,10/25/2021,13:18:44,0,15.1,823,
3,october,5,2,10/25/2021,13:18:49,0,15.1,822,
3,october,5,2,10/25/2021,13:18:54,0,15,823,
3,october,5,2,10/25/2021,13:18:59,0,15,823,
3,october,5,2,10/25/2021,13:19:04,0,15.1,823,
3,october,5,2,10/25/2021,13:19:09,0,15.1,823,
3,october,5,2,10/25/2021,13:19:14,0,15,823,
3,october,5,2,10/25/2021,13:19:19,0,15,822,
3,october,5,2,10/25/2021,13:19:24,0,15,823,
3,october,5,2,10/25/2021,13:19:29,0,15,823,
3,october,5,2,10/25/2021,13:19:34,0,15,822,
3,october,5,2,10/25/2021,13:19:39,0,15,822,
3,october,5,2,10/25/2021,13:19:44,0,15,823,
3,october,5,2,10/25/2021,13:19:49,0,15,822,
3,october,5,2,10/25/2021,13:19:54,0,15,822,
3,october,5,2,10/25/2021,13:19:59,0,15,823,
3,october,5,2,10/25/2021,13:20:04,0,15,823,
3,october,5,2,10/25/2021,13:20:09,0,15,822,
3,october,5,2,10/25/2021,13:20:14,0,15,822,
3,october,5,2,10/25/2021,13:20:19,0,15,822,
3,october,5,2,10/25/2021,13:20:24,0,15,823,
3,october,5,2,10/25/2021,13:20:29,0,15,823,
3,october,5,2,10/25/2021,13:20:34,0,15,823,
3,october,6,2,10/25/2021,13:24:35,0,13.9,823,
3,october,6,2,10/25/2021,13:24:40,0,13.9,823,
3,october,6,2,10/25/2021,13:24:45,0,13.9,823,
3,october,6,2,10/25/2021,13:24:50,0,13.9,823,
3,october,6,2,10/25/2021,13:24:55,0,13.9,823,
3,october,6,2,10/25/2021,13:25:00,0,13.9,823,
3,october,6,2,10/25/2021,13:25:05,0,13.9,823,
3,october,6,2,10/25/2021,13:25:10,0,13.9,823,
3,october,6,2,10/25/2021,13:25:15,0,13.9,823,
3,october,6,2,10/25/2021,13:25:20,0,13.9,823,
3,october,6,2,10/25/2021,13:25:25,0,13.9,823,
3,october,6,2,10/25/2021,13:25:30,0,13.9,823,
3,october,6,2,10/25/2021,13:25:35,0,13.9,822,
3,october,6,2,10/25/2021,13:25:40,0,13.9,822,
3,october,6,2,10/25/2021,13:25:45,0,13.9,823,
3,october,6,2,10/25/2021,13:25:50,0,13.9,823,
3,october,6,2,10/25/2021,13:25:55,0,13.9,822,
3,october,6,2,10/25/2021,13:26:00,0,13.9,822,
3,october,6,2,10/25/2021,13:26:05,0,13.9,822,
3,october,6,2,10/25/2021,13:26:10,0,13.9,823,
3,october,6,2,10/25/2021,13:26:15,0,13.9,823,
3,october,6,2,10/25/2021,13:26:20,0,13.9,822,
3,october,6,2,10/25/2021,13:26:25,0,13.9,823,
3,october,6,2,10/25/2021,13:26:30,0,13.9,823,
3,october,6,2,10/25/2021,13:26:35,0,13.9,823,
3,october,6,2,10/25/2021,13:26:40,0,13.9,823,
3,october,6,2,10/25/2021,13:26:45,0,13.9,822,
3,october,6,2,10/25/2021,13:26:50,0,13.9,823,
3,october,6,2,10/25/2021,13:26:55,0,13.9,823,
3,october,6,2,10/25/2021,13:27:00,0,13.9,822,
3,october,6,2,10/25/2021,13:27:05,0,13.9,823,
3,october,6,2,10/25/2021,13:27:10,0,13.9,823,
3,october,6,2,10/25/2021,13:27:15,0,13.9,822,
3,october,6,2,10/25/2021,13:27:20,0,13.9,823,
3,october,6,2,10/25/2021,13:27:25,0,13.9,822,
3,october,6,2,10/25/2021,13:27:30,0,13.9,822,
3,october,6,2,10/25/2021,13:27:35,0,13.9,822,
3,october,6,2,10/25/2021,13:27:40,0,14,823,
3,october,6,2,10/25/2021,13:27:45,0,13.9,823,
3,october,6,2,10/25/2021,13:27:50,0,14,822,
3,october,6,2,10/25/2021,13:27:55,0,13.9,823,
3,october,6,2,10/25/2021,13:28:00,0,13.9,822,
3,october,6,2,10/25/2021,13:28:05,0,13.9,822,
3,october,6,2,10/25/2021,13:28:10,0,13.9,822,
3,october,6,2,10/25/2021,13:28:15,0,13.9,822,
3,october,6,2,10/25/2021,13:28:20,0,13.9,822,
3,october,6,2,10/25/2021,13:28:25,0,13.9,822,
3,october,6,2,10/25/2021,13:28:30,0,13.9,822,
3,october,6,2,10/25/2021,13:28:35,0,13.9,823,
3,october,6,2,10/25/2021,13:28:40,0,13.8,822,
3,october,6,2,10/25/2021,13:28:45,0,13.8,822,
3,october,6,2,10/25/2021,13:28:50,0,13.8,822,
3,october,6,2,10/25/2021,13:28:55,0,13.8,822,
3,october,6,2,10/25/2021,13:29:00,0,13.8,823,
3,october,6,2,10/25/2021,13:29:05,0,13.8,823,
3,october,6,2,10/25/2021,13:29:10,0,13.8,823,
3,october,6,2,10/25/2021,13:29:15,0,13.8,822,
3,october,6,2,10/25/2021,13:29:20,0,13.8,823,
3,october,6,2,10/25/2021,13:29:25,0,13.7,823,
3,october,7,3,10/25/2021,14:26:29,0.7,12.2,822,
3,october,7,3,10/25/2021,14:26:34,0.7,12.2,822,
3,october,7,3,10/25/2021,14:26:39,0.7,12.2,822,
3,october,7,3,10/25/2021,14:26:44,0.7,12.2,822,
3,october,7,3,10/25/2021,14:26:49,0.7,12.2,822,
3,october,7,3,10/25/2021,14:26:54,0.6,12.2,822,
3,october,7,3,10/25/2021,14:26:59,0.5,12.1,822,
3,october,7,3,10/25/2021,14:27:04,0.5,12.2,822,
3,october,7,3,10/25/2021,14:27:09,0.5,12.1,822,
3,october,7,3,10/25/2021,14:27:14,0.1,12.1,822,
3,october,7,3,10/25/2021,14:27:19,0,12.1,822,
3,october,7,3,10/25/2021,14:27:24,0,12.1,822,
3,october,7,3,10/25/2021,14:27:29,0,12.1,822,
3,october,7,3,10/25/2021,14:27:34,0,12.1,822,
3,october,7,3,10/25/2021,14:27:39,0,12.1,822,
3,october,7,3,10/25/2021,14:27:44,0,12.1,822,
3,october,7,3,10/25/2021,14:27:49,0,12.1,822,
3,october,7,3,10/25/2021,14:27:54,0,12.1,822,
3,october,7,3,10/25/2021,14:27:59,0,12.1,822,
3,october,7,3,10/25/2021,14:28:04,0,12.1,822,
3,october,7,3,10/25/2021,14:28:09,0,12.1,822,
3,october,7,3,10/25/2021,14:28:14,0,12.1,822,
3,october,7,3,10/25/2021,14:28:19,0,12.1,822,
3,october,7,3,10/25/2021,14:28:24,0,12.1,822,
3,october,7,3,10/25/2021,14:28:29,0,12.1,822,
3,october,7,3,10/25/2021,14:28:34,0,12.1,822,
3,october,7,3,10/25/2021,14:28:39,0,12.1,822,
3,october,7,3,10/25/2021,14:28:44,0,12.1,822,
3,october,7,3,10/25/2021,14:28:49,0,12.1,822,
3,october,7,3,10/25/2021,14:28:54,0,12.1,822,
3,october,7,3,10/25/2021,14:28:59,0.2,12.1,822,
3,october,7,3,10/25/2021,14:29:04,0.2,12.1,822,
3,october,7,3,10/25/2021,14:29:09,0.2,12.1,822,
3,october,7,3,10/25/2021,14:29:14,0.1,12.1,822,
3,october,7,3,10/25/2021,14:29:19,0.2,12.1,822,
3,october,7,3,10/25/2021,14:29:24,0.4,12.1,822,
3,october,7,3,10/25/2021,14:29:29,0.2,12.1,822,
3,october,7,3,10/25/2021,14:29:34,0,12.1,822,
3,october,7,3,10/25/2021,14:29:39,0,12.1,822,
3,october,7,3,10/25/2021,14:29:44,0,12.1,822,
3,october,7,3,10/25/2021,14:29:49,0,12.1,822,
3,october,7,3,10/25/2021,14:29:54,0,12.1,822,
3,october,7,3,10/25/2021,14:29:59,0,12.1,822,
3,october,7,3,10/25/2021,14:30:04,0,12.1,822,
3,october,7,3,10/25/2021,14:30:09,0.2,12.1,822,
3,october,7,3,10/25/2021,14:30:14,0.2,12.1,822,
3,october,7,3,10/25/2021,14:30:19,0.4,12.1,822,
3,october,7,3,10/25/2021,14:30:24,0.1,12.1,822,
3,october,7,3,10/25/2021,14:30:29,0,12.1,822,
3,october,7,3,10/25/2021,14:30:34,0,12.1,822,
3,october,7,3,10/25/2021,14:30:39,0,12.1,822,
3,october,7,3,10/25/2021,14:30:44,0,12.1,822,
3,october,7,3,10/25/2021,14:30:49,0,12.1,822,
3,october,7,3,10/25/2021,14:30:54,0,12.1,822,
3,october,7,3,10/25/2021,14:30:59,0,12.1,822,
3,october,7,3,10/25/2021,14:31:04,0,12.1,822,
3,october,7,3,10/25/2021,14:31:09,0,12.1,822,
3,october,7,3,10/25/2021,14:31:14,0,12.1,822,
3,october,8,4,10/25/2021,14:13:41,0,13.2,823,
3,october,8,4,10/25/2021,14:13:46,0,13.2,823,
3,october,8,4,10/25/2021,14:13:51,0,13.2,822,
3,october,8,4,10/25/2021,14:13:56,0,13.2,823,
3,october,8,4,10/25/2021,14:14:01,0,13.2,823,
3,october,8,4,10/25/2021,14:14:06,0,13.2,823,
3,october,8,4,10/25/2021,14:14:11,0,13.2,823,
3,october,8,4,10/25/2021,14:14:16,0,13.2,823,
3,october,8,4,10/25/2021,14:14:21,0,13.2,823,
3,october,8,4,10/25/2021,14:14:26,0,13.2,822,
3,october,8,4,10/25/2021,14:14:31,0,13.2,822,
3,october,8,4,10/25/2021,14:14:36,0,13.2,822,
3,october,8,4,10/25/2021,14:14:41,0,13.2,823,
3,october,8,4,10/25/2021,14:14:46,0,13.2,823,
3,october,8,4,10/25/2021,14:14:51,0,13.2,822,
3,october,8,4,10/25/2021,14:14:56,0,13.2,822,
3,october,8,4,10/25/2021,14:15:01,0,13.2,823,
3,october,8,4,10/25/2021,14:15:06,0,13.2,823,
3,october,8,4,10/25/2021,14:15:11,0,13.2,822,
3,october,8,4,10/25/2021,14:15:16,0,13.2,823,
3,october,8,4,10/25/2021,14:15:21,0,13.2,823,
3,october,8,4,10/25/2021,14:15:26,0,13.2,823,
3,october,8,4,10/25/2021,14:15:31,0,13.1,822,
3,october,8,4,10/25/2021,14:15:36,0,13.1,822,
3,october,8,4,10/25/2021,14:15:41,0,13.1,823,
3,october,8,4,10/25/2021,14:15:46,0,13.1,822,
3,october,8,4,10/25/2021,14:15:51,0,13.1,823,
3,october,8,4,10/25/2021,14:15:56,0,13.1,822,
3,october,8,4,10/25/2021,14:16:01,0,13.1,822,
3,october,8,4,10/25/2021,14:16:06,0,13.1,822,
3,october,8,4,10/25/2021,14:16:11,0,13.1,822,
3,october,8,4,10/25/2021,14:16:16,0,13.1,822,
3,october,8,4,10/25/2021,14:16:21,0,13.1,822,
3,october,8,4,10/25/2021,14:16:26,0,13.1,823,
3,october,8,4,10/25/2021,14:16:31,0,13.1,823,
3,october,8,4,10/25/2021,14:16:36,0,13.1,822,
3,october,8,4,10/25/2021,14:16:41,0,13.2,822,
3,october,8,4,10/25/2021,14:16:46,0,13.1,822,
3,october,8,4,10/25/2021,14:16:51,0,13,822,
3,october,8,4,10/25/2021,14:16:56,0,13,822,
3,october,8,4,10/25/2021,14:17:01,0,13,822,
3,october,8,4,10/25/2021,14:17:06,0,13,822,
3,october,8,4,10/25/2021,14:17:11,0,13,822,
3,october,8,4,10/25/2021,14:17:16,0,12.9,822,
3,october,8,4,10/25/2021,14:17:21,0,12.9,822,
3,october,8,4,10/25/2021,14:17:26,0,12.9,822,
3,october,8,4,10/25/2021,14:17:31,0,12.9,822,
3,october,8,4,10/25/2021,14:17:36,0,12.9,822,
3,october,8,4,10/25/2021,14:17:41,0,12.9,822,
3,october,8,4,10/25/2021,14:17:46,0,12.9,822,
3,october,8,4,10/25/2021,14:17:51,0,12.9,822,
3,october,8,4,10/25/2021,14:17:56,0,12.9,822,
3,october,8,4,10/25/2021,14:18:01,0,12.9,823,
3,october,8,4,10/25/2021,14:18:06,0,12.9,823,
3,october,8,4,10/25/2021,14:18:11,0,12.9,822,
3,october,8,4,10/25/2021,14:18:16,0,12.9,823,
3,october,8,4,10/25/2021,14:18:21,0,12.9,823,
3,october,8,4,10/25/2021,14:18:26,0,12.9,822,
3,october,8,4,10/25/2021,14:18:31,0,12.9,822,
3,october,8,4,10/25/2021,14:18:36,0,12.9,822,
3,october,8,4,10/25/2021,14:18:41,0,12.9,823,
3,october,8,4,10/25/2021,14:18:46,0,12.8,823,
3,october,8,4,10/25/2021,14:18:51,0,12.9,822,
3,october,8,4,10/25/2021,14:18:56,0,12.8,822,
1,november,1,1,11/22/2021,10:20:00,0,11.6,,
1,november,1,1,11/22/2021,10:20:10,0,11.6,,
1,november,1,1,11/22/2021,10:20:20,0,11.6,,
1,november,1,1,11/22/2021,10:20:30,0,11.6,,
1,november,1,1,11/22/2021,10:20:40,0,11.6,,
1,november,1,1,11/22/2021,10:20:50,0,11.6,,
1,november,1,1,11/22/2021,10:21:00,0,11.6,,
1,november,1,1,11/22/2021,10:21:10,0,11.6,,
1,november,1,1,11/22/2021,10:21:20,0,11.6,,
1,november,1,1,11/22/2021,10:21:30,0,11.6,,
1,november,1,1,11/22/2021,10:21:40,0,11.6,,
1,november,1,1,11/22/2021,10:21:50,0,11.6,,
1,november,1,1,11/22/2021,10:22:00,0,11.6,,
1,november,1,1,11/22/2021,10:22:10,0,11.6,,
1,november,1,1,11/22/2021,10:22:20,0,11.6,,
1,november,1,1,11/22/2021,10:22:30,0,11.6,,
1,november,1,1,11/22/2021,10:22:40,0,11.6,,
1,november,1,1,11/22/2021,10:22:50,0,11.6,,
1,november,1,1,11/22/2021,10:23:00,0,11.6,,
1,november,1,1,11/22/2021,10:23:10,0,11.6,,
1,november,1,1,11/22/2021,10:23:20,0,11.6,,
1,november,1,1,11/22/2021,10:23:30,0,11.6,,
1,november,1,1,11/22/2021,10:23:40,0,11.6,,
1,november,1,1,11/22/2021,10:23:50,0,11.6,,
1,november,1,1,11/22/2021,10:24:00,0,11.6,,
1,november,1,1,11/22/2021,10:24:10,0,11.6,,
1,november,1,1,11/22/2021,10:24:20,0,11.6,,
1,november,1,1,11/22/2021,10:24:30,0,11.6,,
1,november,1,1,11/22/2021,10:24:40,0,11.6,,
1,november,1,1,11/22/2021,10:24:50,0,11.6,,
1,november,2,1,11/22/2021,10:31:00,0,10.2,,
1,november,2,1,11/22/2021,10:31:10,0,10.2,,
1,november,2,1,11/22/2021,10:31:20,0,10.2,,
1,november,2,1,11/22/2021,10:31:30,0,10.2,,
1,november,2,1,11/22/2021,10:31:40,0,10.2,,
1,november,2,1,11/22/2021,10:31:50,0,10.2,,
1,november,2,1,11/22/2021,10:32:00,0,10.2,,
1,november,2,1,11/22/2021,10:32:10,0,10.2,,
1,november,2,1,11/22/2021,10:32:20,0,10.2,,
1,november,2,1,11/22/2021,10:32:30,0,10.2,,
1,november,2,1,11/22/2021,10:32:40,0,10.2,,
1,november,2,1,11/22/2021,10:32:50,0,10.1,,
1,november,2,1,11/22/2021,10:33:00,0,10.1,,
1,november,2,1,11/22/2021,10:33:10,0,10.1,,
1,november,2,1,11/22/2021,10:33:20,0,10.1,,
1,november,2,1,11/22/2021,10:33:30,0,10.1,,
1,november,2,1,11/22/2021,10:33:40,0,10.1,,
1,november,2,1,11/22/2021,10:33:50,0,10.1,,
1,november,2,1,11/22/2021,10:34:00,0,10.1,,
1,november,2,1,11/22/2021,10:34:10,0,10.1,,
1,november,2,1,11/22/2021,10:34:20,0,10.1,,
1,november,2,1,11/22/2021,10:34:30,0,10.1,,
1,november,2,1,11/22/2021,10:34:40,0,10.1,,
1,november,2,1,11/22/2021,10:34:50,0,10.1,,
1,november,2,1,11/22/2021,10:35:00,0,10.1,,
1,november,2,1,11/22/2021,10:35:10,0,10.1,,
1,november,2,1,11/22/2021,10:35:20,0,10.1,,
1,november,2,1,11/22/2021,10:35:30,0,10.1,,
1,november,2,1,11/22/2021,10:35:40,0,10.1,,
1,november,2,1,11/22/2021,10:35:50,0,10.1,,
1,november,3,1,11/22/2021,10:40:00,0.3,9.8,,
1,november,3,1,11/22/2021,10:40:10,0.3,9.8,,
1,november,3,1,11/22/2021,10:40:20,0.3,9.8,,
1,november,3,1,11/22/2021,10:40:30,0.4,9.8,,
1,november,3,1,11/22/2021,10:40:40,0.5,9.8,,
1,november,3,1,11/22/2021,10:40:50,0.5,9.8,,
1,november,3,1,11/22/2021,10:41:00,0.5,9.8,,
1,november,3,1,11/22/2021,10:41:10,0.5,9.8,,
1,november,3,1,11/22/2021,10:41:20,0.5,9.8,,
1,november,3,1,11/22/2021,10:41:30,0.4,9.8,,
1,november,3,1,11/22/2021,10:41:40,0.4,9.8,,
1,november,3,1,11/22/2021,10:41:50,0.4,9.8,,
1,november,3,1,11/22/2021,10:42:00,0.5,9.8,,
1,november,3,1,11/22/2021,10:42:10,0.5,9.8,,
1,november,3,1,11/22/2021,10:42:20,0.4,9.8,,
1,november,3,1,11/22/2021,10:42:30,0.5,9.8,,
1,november,3,1,11/22/2021,10:42:40,0.4,9.8,,
1,november,3,1,11/22/2021,10:42:50,0.5,9.8,,
1,november,3,1,11/22/2021,10:43:00,0.4,9.8,,
1,november,3,1,11/22/2021,10:43:10,0.4,9.8,,
1,november,3,1,11/22/2021,10:43:20,0.3,9.8,,
1,november,3,1,11/22/2021,10:43:30,0.3,9.8,,
1,november,3,1,11/22/2021,10:43:40,0.3,9.8,,
1,november,3,1,11/22/2021,10:43:50,0.3,9.8,,
1,november,3,1,11/22/2021,10:44:00,0.3,9.8,,
1,november,3,1,11/22/2021,10:44:10,0.4,9.8,,
1,november,3,1,11/22/2021,10:44:20,0.4,9.8,,
1,november,3,1,11/22/2021,10:44:30,0.4,9.8,,
1,november,3,1,11/22/2021,10:44:40,0.4,9.8,,
1,november,3,1,11/22/2021,10:44:50,0.4,9.8,,
1,november,4,2,11/22/2021,10:52:00,0,10,,
1,november,4,2,11/22/2021,10:52:10,0,10,,
1,november,4,2,11/22/2021,10:52:20,0,10,,
1,november,4,2,11/22/2021,10:52:30,0,10,,
1,november,4,2,11/22/2021,10:52:40,0,10,,
1,november,4,2,11/22/2021,10:52:50,0,10,,
1,november,4,2,11/22/2021,10:53:00,0,10,,
1,november,4,2,11/22/2021,10:53:10,0,10,,
1,november,4,2,11/22/2021,10:53:20,0,10,,
1,november,4,2,11/22/2021,10:53:30,0,10,,
1,november,4,2,11/22/2021,10:53:40,0,10,,
1,november,4,2,11/22/2021,10:53:50,0,10,,
1,november,4,2,11/22/2021,10:54:00,0,10,,
1,november,4,2,11/22/2021,10:54:10,0,10,,
1,november,4,2,11/22/2021,10:54:20,0,10,,
1,november,4,2,11/22/2021,10:54:30,0,10,,
1,november,4,2,11/22/2021,10:54:40,0,10,,
1,november,4,2,11/22/2021,10:54:50,0,10,,
1,november,4,2,11/22/2021,10:55:00,0,10,,
1,november,4,2,11/22/2021,10:55:10,0,10,,
1,november,4,2,11/22/2021,10:55:20,0,10,,
1,november,4,2,11/22/2021,10:55:30,0,10,,
1,november,4,2,11/22/2021,10:55:40,0,10,,
1,november,4,2,11/22/2021,10:55:50,0,10.5,,
1,november,4,2,11/22/2021,10:56:00,0,10.5,,
1,november,4,2,11/22/2021,10:56:10,0,10.5,,
1,november,4,2,11/22/2021,10:56:20,0,10.5,,
1,november,4,2,11/22/2021,10:56:30,0,10.5,,
1,november,4,2,11/22/2021,10:56:40,0,10.5,,
1,november,4,2,11/22/2021,10:56:50,0,10.5,,
1,november,5,2,11/22/2021,11:03:00,0,10.9,,
1,november,5,2,11/22/2021,11:03:10,0,10.9,,
1,november,5,2,11/22/2021,11:03:20,0,10.9,,
1,november,5,2,11/22/2021,11:03:30,0,10.9,,
1,november,5,2,11/22/2021,11:03:40,0,10.9,,
1,november,5,2,11/22/2021,11:03:50,0,10.9,,
1,november,5,2,11/22/2021,11:04:00,0,10.9,,
1,november,5,2,11/22/2021,11:04:10,0,10.9,,
1,november,5,2,11/22/2021,11:04:20,0,10.9,,
1,november,5,2,11/22/2021,11:04:30,0,10.9,,
1,november,5,2,11/22/2021,11:04:40,0,10.9,,
1,november,5,2,11/22/2021,11:04:50,0,10.9,,
1,november,5,2,11/22/2021,11:05:00,0,10.9,,
1,november,5,2,11/22/2021,11:05:10,0,10.9,,
1,november,5,2,11/22/2021,11:05:20,0,10.9,,
1,november,5,2,11/22/2021,11:05:30,0,10.9,,
1,november,5,2,11/22/2021,11:05:40,0,10.9,,
1,november,5,2,11/22/2021,11:05:50,0,10.9,,
1,november,5,2,11/22/2021,11:06:00,0,10.9,,
1,november,5,2,11/22/2021,11:06:10,0,10.9,,
1,november,5,2,11/22/2021,11:06:20,0,10.9,,
1,november,5,2,11/22/2021,11:06:30,0,10.9,,
1,november,5,2,11/22/2021,11:06:40,0,10.9,,
1,november,5,2,11/22/2021,11:06:50,0,10.9,,
1,november,5,2,11/22/2021,11:07:00,0,10.9,,
1,november,5,2,11/22/2021,11:07:10,0,10.9,,
1,november,5,2,11/22/2021,11:07:20,0,10.9,,
1,november,5,2,11/22/2021,11:07:30,0,10.9,,
1,november,5,2,11/22/2021,11:07:40,0,10.9,,
1,november,5,2,11/22/2021,11:07:50,0,10.9,,
1,november,6,3,11/22/2021,12:13:00,0,12.3,,
1,november,6,3,11/22/2021,12:13:10,0,12.3,,
1,november,6,3,11/22/2021,12:13:20,0,12.3,,
1,november,6,3,11/22/2021,12:13:30,0,12.3,,
1,november,6,3,11/22/2021,12:13:40,0,12.3,,
1,november,6,3,11/22/2021,12:13:50,0,12.3,,
1,november,6,3,11/22/2021,12:14:00,0,12.3,,
1,november,6,3,11/22/2021,12:14:10,0,12.3,,
1,november,6,3,11/22/2021,12:14:20,0,12.3,,
1,november,6,3,11/22/2021,12:14:30,0,12.3,,
1,november,6,3,11/22/2021,12:14:40,0,12.3,,
1,november,6,3,11/22/2021,12:14:50,0,12.3,,
1,november,6,3,11/22/2021,12:15:00,0,12.3,,
1,november,6,3,11/22/2021,12:15:10,0,12.3,,
1,november,6,3,11/22/2021,12:15:20,0,12.3,,
1,november,6,3,11/22/2021,12:15:30,0,12.3,,
1,november,6,3,11/22/2021,12:15:40,0,12.3,,
1,november,6,3,11/22/2021,12:15:50,0,12.3,,
1,november,6,3,11/22/2021,12:16:00,0,12.3,,
1,november,6,3,11/22/2021,12:16:10,0,12.3,,
1,november,6,3,11/22/2021,12:16:20,0,12.3,,
1,november,6,3,11/22/2021,12:16:30,0,12.3,,
1,november,6,3,11/22/2021,12:16:40,0,12.3,,
1,november,6,3,11/22/2021,12:16:50,0,12.3,,
1,november,6,3,11/22/2021,12:17:00,0,12.3,,
1,november,6,3,11/22/2021,12:17:10,0,12.3,,
1,november,6,3,11/22/2021,12:17:20,0,12.3,,
1,november,6,3,11/22/2021,12:17:30,0,12.3,,
1,november,6,3,11/22/2021,12:17:40,0,12.3,,
1,november,6,3,11/22/2021,12:17:50,0,12.3,,
1,november,7,3,11/22/2021,12:27:00,0,12.3,,
1,november,7,3,11/22/2021,12:27:10,0,12.3,,
1,november,7,3,11/22/2021,12:27:20,0,12.3,,
1,november,7,3,11/22/2021,12:27:30,0,12.3,,
1,november,7,3,11/22/2021,12:27:40,0,12.3,,
1,november,7,3,11/22/2021,12:27:50,0,12.3,,
1,november,7,3,11/22/2021,12:28:00,0,12.3,,
1,november,7,3,11/22/2021,12:28:10,0,12.3,,
1,november,7,3,11/22/2021,12:28:20,0,12.3,,
1,november,7,3,11/22/2021,12:28:30,0,12.3,,
1,november,7,3,11/22/2021,12:28:40,0,12.3,,
1,november,7,3,11/22/2021,12:28:50,0,12.3,,
1,november,7,3,11/22/2021,12:29:00,0,12.3,,
1,november,7,3,11/22/2021,12:29:10,0,12.3,,
1,november,7,3,11/22/2021,12:29:20,0,12.3,,
1,november,7,3,11/22/2021,12:29:30,0,12.3,,
1,november,7,3,11/22/2021,12:29:40,0,12.3,,
1,november,7,3,11/22/2021,12:29:50,0,12.3,,
1,november,7,3,11/22/2021,12:30:00,0,12.3,,
1,november,7,3,11/22/2021,12:30:10,0,12.3,,
1,november,7,3,11/22/2021,12:30:20,0,12.3,,
1,november,7,3,11/22/2021,12:30:30,0,12.3,,
1,november,7,3,11/22/2021,12:30:40,0,12.3,,
1,november,7,3,11/22/2021,12:30:50,0,12.3,,
1,november,7,3,11/22/2021,12:31:00,0,12.3,,
1,november,7,3,11/22/2021,12:31:10,0,12.3,,
1,november,7,3,11/22/2021,12:31:20,0,12.3,,
1,november,7,3,11/22/2021,12:31:30,0,12.3,,
1,november,7,3,11/22/2021,12:31:40,0,12.3,,
1,november,7,3,11/22/2021,12:31:50,0,12.3,,
1,november,8,3,11/22/2021,12:39:00,0,12.6,,
1,november,8,3,11/22/2021,12:39:10,0,12.6,,
1,november,8,3,11/22/2021,12:39:20,0,12.6,,
1,november,8,3,11/22/2021,12:39:30,0,12.6,,
1,november,8,3,11/22/2021,12:39:40,0,12.6,,
1,november,8,3,11/22/2021,12:39:50,0,12.6,,
1,november,8,3,11/22/2021,12:40:00,0,12.6,,
1,november,8,3,11/22/2021,12:40:10,0,12.6,,
1,november,8,3,11/22/2021,12:40:20,0,12.6,,
1,november,8,3,11/22/2021,12:40:30,0,12.6,,
1,november,8,3,11/22/2021,12:40:40,0,12.6,,
1,november,8,3,11/22/2021,12:40:50,0,12.6,,
1,november,8,3,11/22/2021,12:41:00,0,12.6,,
1,november,8,3,11/22/2021,12:41:10,0,12.6,,
1,november,8,3,11/22/2021,12:41:20,0,12.6,,
1,november,8,3,11/22/2021,12:41:30,0,12.6,,
1,november,8,3,11/22/2021,12:41:40,0,12.6,,
1,november,8,3,11/22/2021,12:41:50,0,12.6,,
1,november,8,3,11/22/2021,12:42:00,0,12.6,,
1,november,8,3,11/22/2021,12:42:10,0,12.6,,
1,november,8,3,11/22/2021,12:42:20,0,12.6,,
1,november,8,3,11/22/2021,12:42:30,0,12.6,,
1,november,8,3,11/22/2021,12:42:40,0,12.6,,
1,november,8,3,11/22/2021,12:42:50,0,12.6,,
1,november,8,3,11/22/2021,12:43:00,0,12.6,,
1,november,8,3,11/22/2021,12:43:10,0,12.6,,
1,november,8,3,11/22/2021,12:43:20,0,12.6,,
1,november,8,3,11/22/2021,12:43:30,0,12.6,,
